775,52
783,526
786,758
793,535
793,590
783,622
793,438
794,26
804,343
819,41
819,313
819,461
835,126
835,200
829,262
850,152
829,152
829,349
829,424
850,343
819,458
829,461
850,365
845,156
850,445
819,698
850,665
845,252
829,775
829,782
829,384
853,190
855,342
854,6
845,393
854,60
829,481
845,670
845,743
845,747
854,41
854,49
845,517
854,100
829,607
854,140
845,577
829,643
845,619
854,226
854,237
854,296
854,313
854,311
829,738
862,156
854,360
854,446
862,252
869,186
854,649
857,350
869,466
862,393
862,670
862,743
862,845
854,766
862,517
872,454
876,6
862,577
876,60
862,619
876,41
872,705
876,49
876,100
877,262
876,140
881,7
877,152
874,177
876,226
877,349
874,36
876,237
876,296
877,424
876,313
876,311
877,461
881,156
876,360
876,446
881,358
876,649
877,775
874,680
877,782
876,854
881,481
881,494
877,384
881,619
877,481
890,393
890,670
890,762
876,766
890,850
881,845
881,862
877,607
886,7
890,665
881,52
877,643
881,210
881,338
886,156
877,738
882,350
881,517
882,857
888,54
881,577
881,743
877,829
881,775
886,358
889,83
889,49
889,226
889,237
886,481
889,275
886,494
891,454
889,446
886,619
889,854
891,705
889,508
891,872
889,577
886,845
908,263
886,862
886,881
886,52
886,210
912,673
889,876
894,360
886,338
916,214
886,517
886,577
918,498
886,743
913,152
886,775
918,366
913,343
918,560
913,365
918,380
913,445
913,850
922,198
913,665
920,419
913,890
920,427
924,41
924,61
924,90
922,570
924,258
924,210
924,313
922,741
924,156
928,591
924,517
924,541
939,62
924,283
924,743
928,359
949,27
924,494
924,524
924,572
949,30
924,619
924,657
939,526
939,622
949,343
949,378
924,881
924,886
946,323
939,783
940,7
940,156
946,248
953,100
940,358
953,226
940,481
940,494
953,354
960,625
959,183
940,619
953,607
950,172
950,9
953,645
940,845
940,862
940,881
940,886
950,392
940,924
953,766
940,52
940,210
953,854
953,876
940,338
940,517
964,6
940,577
953,24
964,60
961,283
953,125
940,743
940,775
964,41
953,296
964,49
964,100
964,140
964,226
964,296
964,237
964,313
964,311
953,650
964,360
964,446
953,782
964,649
964,854
971,762
971,665
964,766
964,876
964,889
964,953
973,731
975,177
975,186
975,36
987,383
975,343
975,466
988,10
985,591
975,869
997,662
988,252
997,416
985,359
988,393
985,928
1004,7
1006,41
1006,152
1006,354
1006,358
1004,411
1004,417
1006,481
1006,494
988,889
1006,607
1006,643
1004,544
988,49
1004,586
1006,738
1000,498
988,237
1006,829
1000,366
1006,877
988,446
1000,560
988,670
1006,953
1000,380
1000,918
1008,498
1006,210
1006,262
1006,313
1006,322
1008,1000
1006,338
1008,366
1006,424
1006,461
1008,560
1004,72
1006,775
1008,380
1006,782
1008,918
1028,172
1028,9
1030,258
1028,392
1030,381
1028,950
1030,550
1030,657
1030,924
1024,504
1029,857
1029,350
1029,882
1041,148
1033,574
1033,707
1045,207
1041,756
1035,924
1047,120
1045,507
1059,487
1048,6
1045,720
1048,60
1045,780
1048,296
1048,313
1048,311
1047,553
1047,781
1048,766
1048,876
1048,889
1048,953
1048,964
1046,115
1048,41
1048,49
1048,100
1048,140
1048,226
1050,665
1048,237
1061,265
1048,360
1048,446
1048,649
1048,854
1050,890
1061,519
1050,913
1050,971
1068,152
1068,156
1061,613
1050,850
1068,358
1068,393
1068,494
1067,148
1068,619
1069,140
1068,670
1062,283
1062,343
1068,881
1068,886
1069,953
1062,762
1068,940
1068,1035
1068,52
1062,890
1068,210
1062,971
1068,338
1070,6
1070,41
1070,60
1068,552
1070,100
1068,743
1070,227
1070,226
1067,1041
1070,331
1081,190
1070,436
1070,438
1070,458
1067,756
1070,535
1070,590
1070,607
1084,662
1081,853
1083,172
1083,9
1070,649
1070,698
1083,392
1070,766
1084,997
1070,819
1084,416
1070,854
1083,950
1070,876
1083,1028
1070,953
1087,7
1085,59
1070,1048
1085,109
1087,156
1070,125
1070,313
1082,865
1087,358
1085,358
1070,782
1070,964
1087,481
1087,494
1085,384
1094,162
1088,320
1087,619
1085,481
1085,494
1085,515
1095,825
1087,845
1087,862
1085,643
1087,881
1087,886
1087,924
1087,940
1085,738
1101,62
1087,1068
1087,52
1085,829
1101,283
1087,210
1085,877
1087,338
1101,416
1101,762
1087,517
1087,577
1101,939
1101,526
1100,659
1085,1006
1087,743
1101,622
1087,775
1101,783
1101,890
1085,210
1085,262
1101,1062
1085,338
1085,349
1085,424
1092,482
1092,18
1092,195
1092,222
1092,683
1085,775
1106,1008
1106,1000
1116,916
1116,214
1106,380
1106,498
1106,366
1106,560
1106,918
1107,428
1120,395
1120,531
1111,283
1118,62
1118,283
1118,416
1118,762
1118,939
1118,526
1118,622
1118,783
1122,203
1118,890
1123,395
1122,283
1118,1062
1123,531
1118,1101
1122,416
1122,649
1133,126
1133,835
1133,200
1124,393
1124,494
1123,1120
1131,7
1124,665
1124,670
1151,963
1124,762
1145,7
1145,41
1131,358
1145,156
1139,393
1124,924
1131,494
1139,494
1124,1050
1124,1062
1145,358
1124,52
1145,365
1145,384
1139,665
1139,670
1145,481
1145,494
1139,762
1124,517
1145,617
1145,619
1139,924
1145,643
1139,1050
1139,1062
1139,1124
1139,52
1138,121
1131,338
1138,271
1138,273
1145,881
1145,886
1138,303
1145,924
1138,347
1145,940
1139,517
1160,62
1145,1006
1145,1068
1156,10
1145,1124
1145,1139
1145,52
1145,210
1145,262
1145,313
1145,338
1145,349
1156,252
1145,424
1160,526
1145,517
1160,622
1166,357
1145,743
1145,775
1156,393
1160,783
1145,1085
1145,1087
1145,1131
1166,765
1171,83
1160,1101
1171,413
1171,508
1156,889
1171,607
1156,988
1171,782
1156,49
1160,939
1130,18
1130,482
1156,237
1130,195
1160,1118
1130,222
1130,1092
1130,683
1156,446
1156,670
1171,275
1171,336
1175,227
1173,49
1175,331
1175,336
1173,156
1171,1070
1173,237
1173,252
1175,436
1176,148
1175,607
1173,446
1173,619
1173,845
1173,862
1173,881
1173,886
1173,889
1173,940
1176,1041
1176,1067
1175,1171
1175,125
1173,1156
1173,10
1176,756
1175,782
1179,6
1179,60
1173,577
1185,7
1185,41
1173,743
1185,156
1173,988
1173,1087
1185,283
1185,311
1185,354
1185,358
1185,365
1179,645
1185,384
1185,494
1185,619
1185,625
1185,643
1185,657
1179,953
1185,845
1183,1106
1185,862
1183,1008
1179,24
1183,1000
1179,62
1185,881
1185,886
1185,924
1185,940
1183,380
1179,526
1183,498
1179,650
1185,1006
1185,1030
1183,366
1185,1068
1183,560
1187,156
1183,918
1187,252
1185,1145
1195,156
1197,248
1195,252
1185,210
1185,258
1185,262
1185,296
1187,393
1185,313
1185,338
1185,349
1185,424
1195,393
1185,517
1187,517
1185,577
1187,577
1195,577
1195,619
1185,743
1187,619
1185,1085
1185,1087
1195,881
1187,881
1195,889
1195,940
1187,940
1200,52
1195,1087
1200,258
1187,1087
1195,1173
1195,1187
1187,1173
1200,393
1200,517
1195,446
1195,670
1195,743
1195,845
1200,550
1195,862
1200,591
1195,886
1187,670
1187,743
1187,747
1200,657
1187,845
1187,862
1187,886
1195,1185
1202,6
1187,1185
1202,60
1200,876
1200,964
1202,296
1200,971
1202,313
1202,311
1200,1030
1200,1048
1200,1062
1200,1068
1200,1124
1200,1139
1200,152
1200,226
1202,766
1202,876
1202,889
1202,953
1202,964
1200,670
1200,762
1200,854
1202,1048
1215,963
1215,1151
1212,359
1202,1200
1202,41
1202,49
1202,100
1202,140
1202,226
1202,237
1202,360
1202,446
1202,649
1202,854
1202,1070
1212,985
1221,110
1230,7
1223,251
1230,156
1212,591
1221,711
1221,720
1235,59
1235,109
1212,928
1221,780
1230,358
1235,236
1230,494
1235,343
1230,481
1238,100
1238,140
1221,1068
1235,384
1230,619
1235,481
1235,515
1235,512
1221,552
1221,591
1230,845
1235,643
1221,747
1230,862
1238,1069
1230,881
1230,886
1230,924
1230,940
1239,6
1230,1068
1239,60
1230,1145
1230,1173
1230,1185
1230,1187
1238,766
1230,52
1230,210
1230,338
1230,517
1230,577
1230,743
1230,775
1239,645
1235,262
1235,349
1235,424
1230,1087
1230,1195
1235,775
1225,121
1235,1085
1225,273
1225,303
1225,271
1225,1138
1239,953
1225,347
1239,24
1239,62
1239,526
1239,650
1243,588
1266,625
1239,1179
1252,1029
1252,857
1252,350
1252,882
1266,960
1272,492
1274,7
1266,1185
1274,156
1273,381
1274,358
1263,853
1274,481
1274,494
1274,619
1284,172
1284,9
1284,392
1263,190
1274,845
1274,862
1274,881
1274,886
1284,950
1284,1028
1274,924
1284,1083
1274,940
1289,393
1289,445
1289,481
1274,1068
1263,1081
1274,1145
1274,1173
1274,1185
1288,59
1274,1187
1288,109
1274,1230
1289,775
1274,52
1289,829
1289,877
1274,210
1289,913
1274,338
1288,358
1274,517
1274,577
1288,384
1274,743
1289,1068
1274,775
1288,481
1288,494
1288,515
1274,1087
1289,1200
1274,1195
1288,643
1289,152
1288,738
1288,829
1288,877
1289,670
1289,738
1289,850
1289,1006
1288,1006
1288,1145
1288,1185
1288,210
1288,262
1288,338
1288,349
1288,424
1288,775
1288,1085
1288,1235
